"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/21/2023","AQS","150030010","1","3.4","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/22/2023","AQS","150030010","1","6.6","ug/m3 LC","37","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/23/2023","AQS","150030010","1","5.2","ug/m3 LC","29","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/24/2023","AQS","150030010","1","5","ug/m3 LC","28","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/25/2023","AQS","150030010","1","5.6","ug/m3 LC","31","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/26/2023","AQS","150030010","1","5.8","ug/m3 LC","32","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/27/2023","AQS","150030010","1","4.2","ug/m3 LC","23","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/28/2023","AQS","150030010","1","4","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/29/2023","AQS","150030010","1","6.3","ug/m3 LC","35","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/30/2023","AQS","150030010","1","7.7","ug/m3 LC","43","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"08/31/2023","AQS","150030010","1","6.4","ug/m3 LC","36","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/01/2023","AQS","150030010","1","8.9","ug/m3 LC","49","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/02/2023","AQS","150030010","1","8.1","ug/m3 LC","45","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/03/2023","AQS","150030010","1","3.8","ug/m3 LC","21","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/04/2023","AQS","150030010","1","3.3","ug/m3 LC","18","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/05/2023","AQS","150030010","1","2.7","ug/m3 LC","15","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/06/2023","AQS","150030010","1","2.5","ug/m3 LC","14","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/07/2023","AQS","150030010","1","2.3","ug/m3 LC","13","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/08/2023","AQS","150030010","1","2.9","ug/m3 LC","16","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/09/2023","AQS","150030010","1","2.6","ug/m3 LC","14","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/10/2023","AQS","150030010","1","3.8","ug/m3 LC","21","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/11/2023","AQS","150030010","1","4.9","ug/m3 LC","27","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/12/2023","AQS","150030010","1","4.3","ug/m3 LC","24","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/13/2023","AQS","150030010","1","3.7","ug/m3 LC","21","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/14/2023","AQS","150030010","1","3.4","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/15/2023","AQS","150030010","1","4.2","ug/m3 LC","23","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/16/2023","AQS","150030010","1","4","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/17/2023","AQS","150030010","1","4.3","ug/m3 LC","24","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/18/2023","AQS","150030010","1","4.9","ug/m3 LC","27","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/19/2023","AQS","150030010","1","5.9","ug/m3 LC","33","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/20/2023","AQS","150030010","1","5.8","ug/m3 LC","32","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/21/2023","AQS","150030010","1","4.8","ug/m3 LC","27","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/22/2023","AQS","150030010","1","7.2","ug/m3 LC","40","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/23/2023","AQS","150030010","1","4.3","ug/m3 LC","24","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/24/2023","AQS","150030010","1","4","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/25/2023","AQS","150030010","1","3.7","ug/m3 LC","21","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/26/2023","AQS","150030010","1","4","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/27/2023","AQS","150030010","1","4.2","ug/m3 LC","23","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/28/2023","AQS","150030010","1","5.2","ug/m3 LC","29","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/29/2023","AQS","150030010","1","4.9","ug/m3 LC","27","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"09/30/2023","AQS","150030010","1","6.1","ug/m3 LC","34","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/01/2023","AQS","150030010","1","5.5","ug/m3 LC","31","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/02/2023","AQS","150030010","1","5.4","ug/m3 LC","30","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/03/2023","AQS","150030010","1","4.5","ug/m3 LC","25","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/04/2023","AQS","150030010","1","5","ug/m3 LC","28","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/05/2023","AQS","150030010","1","5.2","ug/m3 LC","29","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/06/2023","AQS","150030010","1","3.7","ug/m3 LC","21","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/07/2023","AQS","150030010","1","2.7","ug/m3 LC","15","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/08/2023","AQS","150030010","1","3.3","ug/m3 LC","18","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/09/2023","AQS","150030010","1","3.5","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/10/2023","AQS","150030010","1","3.5","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/11/2023","AQS","150030010","1","3.4","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/12/2023","AQS","150030010","1","2.5","ug/m3 LC","14","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/13/2023","AQS","150030010","1","2","ug/m3 LC","11","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/14/2023","AQS","150030010","1","1.7","ug/m3 LC","9","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/15/2023","AQS","150030010","1","2.4","ug/m3 LC","13","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/16/2023","AQS","150030010","1","3","ug/m3 LC","17","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/17/2023","AQS","150030010","1","3.4","ug/m3 LC","19","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/18/2023","AQS","150030010","1","3","ug/m3 LC","17","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/19/2023","AQS","150030010","1","2.3","ug/m3 LC","13","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/20/2023","AQS","150030010","1","2.3","ug/m3 LC","13","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/21/2023","AQS","150030010","1","2","ug/m3 LC","11","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/22/2023","AQS","150030010","1","2.3","ug/m3 LC","13","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/23/2023","AQS","150030010","1","3.6","ug/m3 LC","20","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/24/2023","AQS","150030010","1","4","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/25/2023","AQS","150030010","1","4.5","ug/m3 LC","25","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/26/2023","AQS","150030010","1","4.3","ug/m3 LC","24","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/27/2023","AQS","150030010","1","3.9","ug/m3 LC","22","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/28/2023","AQS","150030010","1","2.8","ug/m3 LC","16","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/29/2023","AQS","150030010","1","2.2","ug/m3 LC","12","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/30/2023","AQS","150030010","1","8.5","ug/m3 LC","47","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"10/31/2023","AQS","150030010","1","11.3","ug/m3 LC","55","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/01/2023","AQS","150030010","1","7.6","ug/m3 LC","42","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/02/2023","AQS","150030010","1","4.1","ug/m3 LC","23","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/03/2023","AQS","150030010","1","9.5","ug/m3 LC","52","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/04/2023","AQS","150030010","1","7.8","ug/m3 LC","43","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/05/2023","AQS","150030010","1","4.4","ug/m3 LC","24","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/06/2023","AQS","150030010","1","4.1","ug/m3 LC","23","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"11/07/2023","AQS","150030010","1","5","ug/m3 LC","28","Kapolei","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
